sn,object type,object,time,Capacity usage(%),Mapped LUN capacity(MB),Total capacity(MB),Used capacity(MB),array_num
20231121131239,Array,System,2023-07-07 00:00:00,40.74871935529524,,3619711450.449219,1474986060.415039,Array3
20231121131239,Array,System,2023-07-08 00:00:00,41.17874006975288,,3619711450.449219,1490551569.455566,Array3
20231121131239,Array,System,2023-07-09 00:00:00,41.50257272339129,,3619711450.449219,1502273377.099609,Array3
20231121131239,Array,System,2023-07-10 00:00:00,41.47914049659109,,3619711450.449219,1501425198.103027,Array3
20231121131239,Array,System,2023-07-11 00:00:00,41.57468093001077,,3619711450.449219,1504883486.111328,Array3
20231121131239,Array,System,2023-07-12 00:00:00,41.75290622173096,,3619711450.449219,1511334727.40332,Array3
20231121131239,Array,System,2023-07-13 00:00:00,41.75890350884221,,3619711450.449219,1511551811.891602,Array3
20231121131239,Array,System,2023-07-14 00:00:00,41.84290573016699,,3619711450.449219,1514592449.915527,Array3
20231121131239,Array,System,2023-07-15 00:00:00,42.09172318344908,,3619711450.449219,1523598923.762695,Array3
20231121131239,Array,System,2023-07-16 00:00:00,42.35045891610658,,3619711450.449219,1532964410.704102,Array3
20231121131239,Array,System,2023-07-17 00:00:00,42.50502039216242,,3619711450.449219,1538559090.150879,Array3
20231121131239,Array,System,2023-07-18 00:00:00,42.7218413405242,,3619711450.449219,1546407382.845703,Array3
20231121131239,Array,System,2023-07-19 00:00:00,43.05888163013218,,3619711450.449219,1558607268.80127,Array3
20231121131239,Array,System,2023-07-20 00:00:00,43.46556828430855,,3619711450.449219,1573328152.189941,Array3
20231121131239,Array,System,2023-07-21 00:00:00,44.18335654589243,,3619711450.449219,1599310016.084473,Array3
20231121131239,Array,System,2023-07-22 00:00:00,44.68714205795193,,3619711450.449219,1617545597.950195,Array3
20231121131239,Array,System,2023-07-23 00:00:00,45.00839838141769,,3619711450.449219,1629174149.875977,Array3
20231121131239,Array,System,2023-07-24 00:00:00,45.36968855960565,,3619711450.449219,1642251811.825195,Array3
20231121131239,Array,System,2023-07-25 00:00:00,45.68871549425166,,3619711450.449219,1653799666.308594,Array3
20231121131239,Array,System,2023-07-26 00:00:00,46.05916733386098,,3619711450.449219,1667208953.965332,Array3
20231121131239,Array,System,2023-07-27 00:00:00,46.40807808635738,,3619711450.449219,1679838516.425293,Array3
20231121131239,Array,System,2023-07-28 00:00:00,46.74886517997193,,3619711450.449219,1692174025.874512,Array3
20231121131239,Array,System,2023-07-29 00:00:00,47.0248534233746,,3619711450.449219,1702164003.922852,Array3
20231121131239,Array,System,2023-07-30 00:00:00,47.21809833298575,,3619711450.449219,1709158912.043457,Array3
20231121131239,Array,System,2023-07-31 00:00:00,47.38172690444196,,3619711450.449219,1715081794.180664,Array3
20231121131239,Array,System,2023-08-01 00:00:00,47.4696221426673,,3619711450.449219,1718263348.183106,Array3
20231121131239,Array,System,2023-08-02 00:00:00,47.58323672343026,,3619711450.449219,1722375868.172363,Array3
20231121131239,Array,System,2023-08-03 00:00:00,47.749940560962926,,3619711450.449219,1728410066.067871,Array3
20231121131239,Array,System,2023-08-04 00:00:00,48.39362912564838,,3619711450.449219,1751709734.749023,Array3
20231121131239,Array,System,2023-08-05 00:00:00,48.42145080800779,,3619711450.449219,1752716799.371094,Array3
20231121131239,Array,System,2023-08-06 00:00:00,48.48538638728166,,3619711450.449219,1755031082.854981,Array3
20231121131239,Array,System,2023-08-07 00:00:00,48.49529637155414,,3619711450.449219,1755389795.69043,Array3
20231121131239,Array,System,2023-08-08 00:00:00,48.383450172452285,,3619711450.449219,1751341286.014648,Array3
20231121131239,Array,System,2023-08-09 00:00:00,48.83132782363944,,3619711450.449219,1767553164.638672,Array3
20231121131239,Array,System,2023-08-10 00:00:00,49.21018106762462,,3619711450.449219,1781266558.891602,Array3
20231121131239,Array,System,2023-08-11 00:00:00,49.77308324293752,,3619711450.449219,1801641993.386231,Array3
20231121131239,Array,System,2023-08-12 00:00:00,50.40193218645013,,3619711450.449219,1824404510.600586,Array3
20231121131239,Array,System,2023-08-13 00:00:00,50.36042016001409,,3619711450.449219,1822901895.026367,Array3
20231121131239,Array,System,2023-08-14 00:00:00,50.3697772173842,,3619711450.449219,1823240593.503418,Array3
20231121131239,Array,System,2023-08-15 00:00:00,50.34789167203992,,3619711450.449219,1822448399.912598,Array3
20231121131239,Array,System,2023-08-16 00:00:00,50.50957538957445,,3619711450.449219,1828300883.949707,Array3
20231121131239,Array,System,2023-08-17 00:00:00,50.25127364962346,,3619711450.449219,1818951106.291992,Array3
20231121131239,Array,System,2023-08-18 00:00:00,50.2980633787577,,3619711450.449219,1820644759.475098,Array3
20231121131239,Array,System,2023-08-19 00:00:00,50.09899355801802,,3619711450.449219,1813439006.379395,Array3
20231121131239,Array,System,2023-08-20 00:00:00,49.9782656841491,,3619711450.449219,1809069005.705078,Array3
20231121131239,Array,System,2023-08-21 00:00:00,49.80624848737271,,3619711450.449219,1802842479.536621,Array3
20231121131239,Array,System,2023-08-22 00:00:00,49.726418184533664,,3619711450.449219,1799952852.923828,Array3
20231121131239,Array,System,2023-08-23 00:00:00,49.99708626652748,,3619711450.449219,1809750256.480469,Array3
20231121131239,Array,System,2023-08-24 00:00:00,50.67373343448166,,3619711450.449219,1834242931.498047,Array3
20231121131239,Array,System,2023-08-25 00:00:00,50.9790028614673,,3619711450.449219,1845292803.901367,Array3
20231121131239,Array,System,2023-08-26 00:00:00,50.91281025178095,,3619711450.449219,1842896822.429199,Array3
20231121131239,Array,System,2023-08-27 00:00:00,51.03012204441287,,3619711450.449219,1847143170.819824,Array3
20231121131239,Array,System,2023-08-28 00:00:00,50.91553927646152,,3619711450.449219,1842995605.248047,Array3
20231121131239,Array,System,2023-08-29 00:00:00,51.00812116949846,,3619711450.449219,1846346802.631348,Array3
20231121131239,Array,System,2023-08-30 00:00:00,51.28450574773175,,3619711450.449219,1856351126.856934,Array3
20231121131239,Array,System,2023-08-31 00:00:00,51.6747434328277,,3619711450.449219,1870476605.02832,Array3
20231121131239,Array,System,2023-09-01 00:00:00,51.98676950849609,,3619711450.449219,1881771048.617676,Array3
20231121131239,Array,System,2023-09-02 00:00:00,52.85879177918024,,3619711450.449219,1913335738.600098,Array3
20231121131239,Array,System,2023-09-03 00:00:00,52.76566173282693,,3619711450.449219,1909964699.648438,Array3
20231121131239,Array,System,2023-09-04 00:00:00,52.73575694955687,,3619711450.449219,1908882232.78418,Array3
20231121131239,Array,System,2023-09-05 00:00:00,53.44612702838713,,3619711450.449219,1934595579.868164,Array3
20231121131239,Array,System,2023-09-06 00:00:00,54.47157515372927,,3619711450.449219,1971713843.07959,Array3
20231121131239,Array,System,2023-09-07 00:00:00,54.47805048767523,,3619711450.449219,1971948231.483887,Array3
20231121131239,Array,System,2023-09-08 00:00:00,54.20517606851464,,3619711450.449219,1962070964.888184,Array3
20231121131239,Array,System,2023-09-09 00:00:00,53.96101439958936,,3619711450.449219,1953233017.000488,Array3
20231121131239,Array,System,2023-09-10 00:00:00,53.79680865767194,,3619711450.449219,1947289242.958008,Array3
20231121131239,Array,System,2023-09-11 00:00:00,53.69711647378087,,3619711450.449219,1943680673.5625,Array3
20231121131239,Array,System,2023-09-12 00:00:00,53.660680111968645,,3619711450.449219,1942361782.401856,Array3
20231121131239,Array,System,2023-09-13 00:00:00,53.6932293934238,,3619711450.449219,1943539972.469727,Array3
20231121131239,Array,System,2023-09-14 00:00:00,53.582114195215496,,3619711450.449219,1939517922.916992,Array3
20231121131239,Array,System,2023-09-15 00:00:00,53.54898351346171,,3619711450.449219,1938318687.835938,Array3
20231121131239,Array,System,2023-09-16 00:00:00,53.54252845206031,,3619711450.449219,1938085033.239258,Array3
20231121131239,Array,System,2023-09-17 00:00:00,53.49992046316277,,3619711450.449219,1936542746.986328,Array3
20231121131239,Array,System,2023-09-18 00:00:00,53.55643346994099,,3619711450.449219,1938588354.763672,Array3
20231121131239,Array,System,2023-09-19 00:00:00,53.568460140018566,,3619711450.449219,1939023685.517578,Array3
20231121131239,Array,System,2023-09-20 00:00:00,53.4674985996302,,3619711450.449219,1935369169.07959,Array3
20231121131239,Array,System,2023-09-21 00:00:00,53.558981809736174,,3619711450.449219,1938680597.311035,Array3
20231121131239,Array,System,2023-09-22 00:00:00,53.5173582506352,,3619711450.449219,1937173944.576172,Array3
20231121131239,Array,System,2023-09-23 00:00:00,53.6543163895338,,3619711450.449219,1942131434.012207,Array3
20231121131239,Array,System,2023-09-24 00:00:00,53.69035037009997,,3619711450.449219,1943435760.132813,Array3
20231121131239,Array,System,2023-09-25 00:00:00,53.7031502148429,,3619711450.449219,1943899077.578613,Array3
20231121131239,Array,System,2023-09-26 00:00:00,54.0727545591021,,3619711450.449219,1957277688.349121,Array3
20231121131239,Array,System,2023-09-27 00:00:00,54.08988387836281,,3619711450.449219,1957897720.279785,Array3
20231121131239,Array,System,2023-09-28 00:00:00,53.785486220435175,,3619711450.449219,1946879403.400879,Array3
20231121131239,Array,System,2023-09-29 00:00:00,53.66520716528028,,3619711450.449219,1942525648.668945,Array3
20231121131239,Array,System,2023-09-30 00:00:00,53.3046912455452,,3619711450.449219,1929476012.641602,Array3
20231121131239,Array,System,2023-10-01 00:00:00,53.17132158820133,,3619711450.449219,1924648415.883301,Array3
20231121131239,Array,System,2023-10-02 00:00:00,53.1104407295666,,3619711450.449219,1922444704.472168,Array3
20231121131239,Array,System,2023-10-03 00:00:00,53.44501411820745,,3619711450.449219,1934555295.730957,Array3
20231121131239,Array,System,2023-10-04 00:00:00,53.33572090030313,,3619711450.449219,1930599196.60791,Array3
20231121131239,Array,System,2023-10-05 00:00:00,53.43118566956404,,3619711450.449219,1934054745.791992,Array3
20231121131239,Array,System,2023-10-06 00:00:00,53.26251848487165,,3619711450.449219,1927949480.394531,Array3
20231121131239,Array,System,2023-10-07 00:00:00,53.053260706635626,,3619711450.449219,1920374952.634766,Array3
20231121131239,Array,System,2023-10-08 00:00:00,52.936118809535735,,3619711450.449219,1916134753.972168,Array3
20231121131239,Array,System,2023-10-09 00:00:00,52.82321165613132,,3619711450.449219,1912047840.812012,Array3
20231121131239,Array,System,2023-10-10 00:00:00,52.80752419572034,,3619711450.449219,1911480000.011231,Array3
20231121131239,Array,System,2023-10-11 00:00:00,52.84557987665482,,3619711450.449219,1912857505.851563,Array3
20231121131239,Array,System,2023-10-12 00:00:00,52.97160287863051,,3619711450.449219,1917419174.884277,Array3
20231121131239,Array,System,2023-10-13 00:00:00,52.91814612572238,,3619711450.449219,1915484194.678223,Array3
20231121131239,Array,System,2023-10-14 00:00:00,53.03334039141095,,3619711450.449219,1919653894.703613,Array3
20231121131239,Array,System,2023-10-15 00:00:00,53.10699265334902,,3619711450.449219,1922319894.0625,Array3
20231121131239,Array,System,2023-10-16 00:00:00,53.04047754903402,,3619711450.449219,1919912239.215332,Array3
20231121131239,Array,System,2023-10-17 00:00:00,53.10372201309587,,3619711450.449219,1922201506.322754,Array3
20231121131239,Array,System,2023-10-18 00:00:00,53.16695236243844,,3619711450.449219,1924490262.518066,Array3
20231121131239,Array,System,2023-10-19 00:00:00,53.285591863778095,,3619711450.449219,1928784670.132813,Array3
20231121131239,Array,System,2023-10-20 00:00:00,53.33427349874967,,3619711450.449219,1930546804.848145,Array3
20231121131239,Array,System,2023-10-21 00:00:00,53.43403038884083,,3619711450.449219,1934157716.421387,Array3
20231121131239,Array,System,2023-10-22 00:00:00,53.472303026732455,,3619711450.449219,1935543075.477539,Array3
20231121131239,Array,System,2023-10-23 00:00:00,53.46427546428319,,3619711450.449219,1935252500.880371,Array3
20231121131239,Array,System,2023-10-24 00:00:00,53.48808338928763,,3619711450.449219,1936114279.067871,Array3
20231121131239,Array,System,2023-10-25 00:00:00,53.512933670448696,,3619711450.449219,1937013787.540527,Array3
20231121131239,Array,System,2023-10-26 00:00:00,53.62759756110158,,3619711450.449219,1941164289.52002,Array3
20231121131239,Array,System,2023-10-27 00:00:00,53.9647139927071,,3619711450.449219,1953366931.596191,Array3
20231121131239,Array,System,2023-10-28 00:00:00,51.97886805551412,,3619711450.449219,1881485038.819336,Array3
20231121131239,Array,System,2023-10-30 00:00:00,51.98607929412688,,3619711450.449219,1881746064.849121,Array3
20231121131239,Array,System,2023-10-31 00:00:00,51.98711361180502,,3619711450.449219,1881783504.164551,Array3
20231121131239,Array,System,2023-11-01 00:00:00,51.99142816323129,,3619711450.449219,1881939678.476563,Array3
20231121131239,Array,System,2023-11-02 00:00:00,52.03543019584069,,3619711450.449219,1883532425.089356,Array3
20231121131239,Array,System,2023-11-03 00:00:00,52.03065155441775,,3619711450.449219,1883359452.058594,Array3
20231121131239,Array,System,2023-11-04 00:00:00,52.048465705464345,,3619711450.449219,1884004272.923828,Array3
20231121131239,Array,System,2023-11-05 00:00:00,52.08866126435009,,3619711450.449219,1885459236.171387,Array3
20231121131239,Array,System,2023-11-06 00:00:00,52.08134965693485,,3619711450.449219,1885194577.080566,Array3
20231121131239,Array,System,2023-11-07 00:00:00,52.087312467899885,,3619711450.449219,1885410413.631836,Array3
20231121131239,Array,System,2023-11-08 00:00:00,54.36580547833719,,3619711450.449219,1967885286.02832,Array3
20231121131239,Array,System,2023-11-09 00:00:00,54.8601813571178,,3619711450.449219,1985780266.320801,Array3
20231121131239,Array,System,2023-11-10 00:00:00,55.67935659266353,,3619711450.449219,2015432046.121094,Array3
20231121131239,Array,System,2023-11-11 00:00:00,55.68930113264335,,3619711450.449219,2015792009.773438,Array3
20231121131239,Array,System,2023-11-12 00:00:00,55.56206444084905,,3619711450.449219,2011186408.671387,Array3
20231121131239,Array,System,2023-11-13 00:00:00,55.42012177295235,,3619711450.449219,2006048493.668457,Array3
20231121131239,Array,System,2023-11-14 00:00:00,55.38773029442763,,3619711450.449219,2004876015.611328,Array3
20231121131239,Array,System,2023-11-15 00:00:00,55.26387346307215,,3619711450.449219,2000392755.70459,Array3
20231121131239,Array,System,2023-11-16 00:00:00,55.4218282521266,,3619711450.449219,2006110263.290527,Array3
20231121131239,Array,System,2023-11-17 00:00:00,55.35523058231288,,3619711450.449219,2003699619.810547,Array3
20231121131239,Array,System,2023-11-18 00:00:00,55.35664463707521,,3619711450.449219,2003750804.512695,Array3
20231121131239,Array,System,2023-11-19 00:00:00,55.34020777876676,,3619711450.449219,2003155837.67041,Array3
20231121131239,Array,System,2023-11-20 00:00:00,55.31362741929337,,3619711450.449219,2002193705.354981,Array3
20231121131239,Array,System,2023-11-21 00:00:00,55.45425417554233,,3619711450.449219,2007283988.15332,Array3
20231121131239,Storage Pool,StoragePool001,2022-11-22 00:00:00,32.26927297715139,1309671424,1809855725.224609,584027284.465332,Array3
20231121131239,Storage Pool,StoragePool001,2022-11-23 00:00:00,32.66443081445914,1342177280,1809855725.224609,591179071.20752,Array3
20231121131239,Storage Pool,StoragePool001,2022-11-24 00:00:00,32.873155008019936,1342177280,1809855725.224609,594956677.974609,Array3
20231121131239,Storage Pool,StoragePool001,2022-11-25 00:00:00,35.01965462217403,1342177280,1809855725.224609,633805224.133301,Array3
20231121131239,Storage Pool,StoragePool001,2022-11-26 00:00:00,35.149389570351495,1342177280,1809855725.224609,636153239.520508,Array3
20231121131239,Storage Pool,StoragePool001,2022-11-27 00:00:00,35.290478565904166,1342177280,1809855725.224609,638706746.78418,Array3
20231121131239,Storage Pool,StoragePool001,2022-11-28 00:00:00,35.4024050583321,1342177280,1809855725.224609,640732454.81543,Array3
20231121131239,Storage Pool,StoragePool001,2022-11-29 00:00:00,35.44425662101541,1342177280,1809855725.224609,641489907.71875,Array3
20231121131239,Storage Pool,StoragePool001,2022-11-30 00:00:00,35.3768105515959,1342177280,1809855725.224609,640269231.169922,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-01 00:00:00,35.33310548114732,1342177280,1809855725.224609,639478232.450195,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-02 00:00:00,35.424612478704965,1342177280,1809855725.224609,641134377.084473,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-03 00:00:00,35.43412113592285,1342177280,1809855725.224609,641306470.061523,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-04 00:00:00,35.26274845900939,1342177280,1809855725.224609,638204871.856934,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-05 00:00:00,35.156576858599834,1342177280,1809855725.224609,636283319.068359,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-06 00:00:00,35.151551822323704,1342177280,1809855725.224609,636192373.161621,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-07 00:00:00,35.20170847531058,1342177280,1809855725.224609,637100136.217285,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-08 00:00:00,35.344402424280496,1342177280,1809855725.224609,639682690.822266,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-09 00:00:00,35.4087455767365,1342177280,1809855725.224609,640847209.050781,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-10 00:00:00,36.08116112364092,1342177280,1809855725.224609,653016960.323731,Array3
20231121131239,Storage Pool,StoragePool001,2022-12-11 00:00:00,36.2087155323635,1342177280,1809855725.224609,655325511.092773,Array3
